content,score,Label,text_clean
"Mantab nih, untuk pemula... Zaman sekarang generasi milenial itu sulit untuk nabung, tapi dengan cara ini kita nabung dengan cara yang dimodifikasi dan lebih modern. gunakan kode ini untuk join, kuyjoinus .",5,Positif,mantab nih untuk pemula zaman sekarang generasi milenial itu sulit untuk nabung tapi dengan cara ini kita nabung dengan cara yang dimodifikasi dan lebih modern gunakan kode ini untuk join kuyjoinus 
"Bagus banget untuk pemula. Uinya juga ngga ribet. Jujur sebenernya jarang dan males banget ngereview aplikasi di playstore, CUMAN karena ini emang beneran bagus jadi berani. Ayo yg masih muda yg udh punya ktp pada buruan deh. Mana tau ntar pas kuliah mau jalan2",5,Positif,bagus banget untuk pemula uinya juga ngga ribet jujur sebenernya jarang dan males banget ngereview aplikasi di playstore cuman karena ini emang beneran bagus jadi berani ayo yg masih muda yg udh punya ktp pada buruan deh mana tau ntar pas kuliah mau jalan
"Investasi mudah dan tanpa ribet. Cara bayarnya mudah, banyak promo menarik, tampilan apsnya bagus. Mudah2an bisa tambah pilihan instrumen investasinya.",5,Positif,investasi mudah dan tanpa ribet cara bayarnya mudah banyak promo menarik tampilan apsnya bagus mudahan bisa tambah pilihan instrumen investasinya
"Bagus sih, udah sebulan pake dan masih belajar, lebih seneng ga pake rekom robo, hehe. Semoga makin bagus kedepannya, dan buat temen² yok coba pake bibit daripada belanja ga jelas mending mulai nabung buat investasi dari sekarang, pake kode kuascat untuk dpt bonus 25k",4,Positif,bagus sih udah sebulan pake dan masih belajar lebih seneng ga pake rekom robo hehe semoga makin bagus kedepannya dan buat temen yok coba pake bibit daripada belanja ga jelas mending mulai nabung buat investasi dari sekarang pake kode kuascat untuk dpt bonus k
Keren nihhh aplikasi. Bener² mempermudah investor banget buat invest. Dan rekomen banget buat investor muda yg baru kenal reksadana. Pesan saya cuma 1 ke bibit. Pertahankan ini bibit!!!,5,Positif,keren nihhh aplikasi bener mempermudah investor banget buat invest dan rekomen banget buat investor muda yg baru kenal reksadana pesan saya cuma  ke bibit pertahankan ini bibit
"Karena baru belajar Bintang 4 dulu ya 🤭 Tapi aplikasi nya bagus, bisa berinvestasi sedikit demi sedikit bagi yg minim pendapatannya, cocok untuk semua kalangan deh. Yang baru mw registrasi n mw Cashback sebesar 25rb masukkin kode referral saya ya => barokahlillahi",4,Positif,karena baru belajar bintang  dulu ya  tapi aplikasi nya bagus bisa berinvestasi sedikit demi sedikit bagi yg minim pendapatannya cocok untuk semua kalangan deh yang baru mw registrasi n mw cashback sebesar rb masukkin kode referral saya ya  barokahlillahi
"Suka sih sama apps nya tp kadang suka lemot pas dibuka, dan lagi coba dibuat fitur ganti metode pembayaran kalo2 ada masalah dgn pembayaran jadi bisa diganti dgn metode pembayaran lain",4,Positif,suka sih sama apps nya tp kadang suka lemot pas dibuka dan lagi coba dibuat fitur ganti metode pembayaran kalo ada masalah dgn pembayaran jadi bisa diganti dgn metode pembayaran lain
"Bibit oke untuk belajar investasi,,transaksi sesuai ketentuan di situ sudah di jelaskan Sabtu Minggu libur jadi tidak di hitung h+ nya,,untuk jual juga seperti itu,transparan lah ya,,selama ini pakai bibit tidak ada kendala,,sukses selalu bibit.",5,Positif,bibit oke untuk belajar investasitransaksi sesuai ketentuan di situ sudah di jelaskan sabtu minggu libur jadi tidak di hitung h nyauntuk jual juga seperti itutransparan lah yaselama ini pakai bibit tidak ada kendalasukses selalu bibit
"Pas awal saya coba investasi di produk obligasi dan pasar uang, saya merasa puas karena dapat persentasi keuntungan lumayan besar. Lalu setelah sebulan saya memutuskan untuk menambah investasi saya dengan nominal yang lebih besar. Setelah berhasil, sehari kemudian saya coba buka aplikasi bibit ternyata malah susah di buka. Error terus, padahal versi aplikasi sudah yang paling ter-update. Jika aplikasi sudah bisa normal lagi, baru penilaian nya akan saya akan ganti.",1,Negatif,pas awal saya coba investasi di produk obligasi dan pasar uang saya merasa puas karena dapat persentasi keuntungan lumayan besar lalu setelah sebulan saya memutuskan untuk menambah investasi saya dengan nominal yang lebih besar setelah berhasil sehari kemudian saya coba buka aplikasi bibit ternyata malah susah di buka error terus padahal versi aplikasi sudah yang paling terupdate jika aplikasi sudah bisa normal lagi baru penilaian nya akan saya akan ganti
"halo bibit dev, fitur livechat anda sangat bermasalah. saya ke menu apapun lancar, ketika mau chat cs selalu muncul notif tidak terhubung ke jaringan.. siang malam selalu gitu, perbaiki segera ya",3,Positif,halo bibit dev fitur livechat anda sangat bermasalah saya ke menu apapun lancar ketika mau chat cs selalu muncul notif tidak terhubung ke jaringan siang malam selalu gitu perbaiki segera ya
"Keren sih aplikasi bibit, saya juga termasuk pemula dalam bidang investasi, jdi dengan make bibit udh diatur sesuai dengan profil kita dan semua reksadananya pilihan. Jadinya gk perlu takut atau ragu lgi",5,Positif,keren sih aplikasi bibit saya juga termasuk pemula dalam bidang investasi jdi dengan make bibit udh diatur sesuai dengan profil kita dan semua reksadananya pilihan jadinya gk perlu takut atau ragu lgi
Saya suka tampilan awal & latar belakangnya. Tutorial utk pengalaman sbgi pemula sangat terbantu. Admin nya juga membantu jika ada kesalahan saat menginput data. Robo-Advisor membantu ketika memilih Reksadana yg cocok bagi Profil Resiko.,5,Positif,saya suka tampilan awal  latar belakangnya tutorial utk pengalaman sbgi pemula sangat terbantu admin nya juga membantu jika ada kesalahan saat menginput data roboadvisor membantu ketika memilih reksadana yg cocok bagi profil resiko
"Saya menjual hasil reksadana saya, dan coba saya lakukan penarikan. Ketentuannya disitu penarikan max 7 hari kerja akan di Tf ke rekening, tapi sampai sekarang uda 1 bulan lebih belum juga masuk ke rekening. Kecewa saya sama apk gak jelas kayak gini.",1,Negatif,saya menjual hasil reksadana saya dan coba saya lakukan penarikan ketentuannya disitu penarikan max  hari kerja akan di tf ke rekening tapi sampai sekarang uda  bulan lebih belum juga masuk ke rekening kecewa saya sama apk gak jelas kayak gini
"pencairan super lelet, janji maximal 7 hari kerja, giliran udh sampe lewat 7 hari masih gk masuk jg alesan nya ke mana mana. mesti ini lah mesti itu lah... cukup tau aja sama ni apk, mudah mudah kena banned play store,",1,Negatif,pencairan super lelet janji maximal  hari kerja giliran udh sampe lewat  hari masih gk masuk jg alesan nya ke mana mana mesti ini lah mesti itu lah cukup tau aja sama ni apk mudah mudah kena banned play store
Aplikasi simple dipake dan guide nya komplit banget dari ngajarin apa itu bibit - reksadan - cara pilih reksadana -strateginya -sampe cara menghindari kerugian Plus ada Mr.Robo yang mempermudah kalo ga mau ribet,5,Positif,aplikasi simple dipake dan guide nya komplit banget dari ngajarin apa itu bibit  reksadan  cara pilih reksadana strateginya sampe cara menghindari kerugian plus ada mrrobo yang mempermudah kalo ga mau ribet
"Buat yang susah nabung rutin, bagus banget ini apalagi bisa diatur tiap bulan jadi sekalian bisa ingetin buat nabung dan belajar reksadana juga. Sukses terus bibit !",5,Positif,buat yang susah nabung rutin bagus banget ini apalagi bisa diatur tiap bulan jadi sekalian bisa ingetin buat nabung dan belajar reksadana juga sukses terus bibit 
"saya udah melakukan regristrasi data dan udah verifikasi data, lalu ketika mau masuk aplikasi malah loading lama dengan tampilan logo bibit di tengah. Padahal update terbaru katanya ""Kamu bisa masuk ke akun Bibit dengan lebih mudah dan cepat"" 💀, nyatanya malah loading lama begini 😢😢",1,Negatif,saya udah melakukan regristrasi data dan udah verifikasi data lalu ketika mau masuk aplikasi malah loading lama dengan tampilan logo bibit di tengah padahal update terbaru katanya kamu bisa masuk ke akun bibit dengan lebih mudah dan cepat  nyatanya malah loading lama begini 
"Aku mau komplain nih, aku kan udah instal nih aplikasi tp loading nya lama bngt trus setiap ingin membayar transaksi selalu aja nutup sendri aplikasinya. Pdahl aplikasinya udah yg terupdate. Tolong kasih saranya. Dan satu lagi, kdang loadingnya lama bngt jd rada males",2,Negatif,aku mau komplain nih aku kan udah instal nih aplikasi tp loading nya lama bngt trus setiap ingin membayar transaksi selalu aja nutup sendri aplikasinya pdahl aplikasinya udah yg terupdate tolong kasih saranya dan satu lagi kdang loadingnya lama bngt jd rada males
"Kok gak bisa login sih. Udah masukin OTP malah balik lagi ke awal, setiap pertanyaan ga direspon sama sekali sama tim bibit.. ambil tuh 5 bintang. Uninstall 🙏",5,Positif,kok gak bisa login sih udah masukin otp malah balik lagi ke awal setiap pertanyaan ga direspon sama sekali sama tim bibit ambil tuh  bintang uninstall 
Fitur2nya mudah dipahami. Dan cut off harga belinya beneran tepat. Nyoba juga invest pakai apk lain diwaktu yg sama tapi harga belinya ikut saat pembelian sukses bukan harga tepat saat beli. Jadi prefer pakai bibit 😍 Makasih Tim Bibit,5,Positif,fiturnya mudah dipahami dan cut off harga belinya beneran tepat nyoba juga invest pakai apk lain diwaktu yg sama tapi harga belinya ikut saat pembelian sukses bukan harga tepat saat beli jadi prefer pakai bibit  makasih tim bibit
Mudah digunakan. Perbarui lagi User Interfacenya agar dilihat lebih enak tanpa mengurangi fungsinya... Mantab pokoknya,4,Positif,mudah digunakan perbarui lagi user interfacenya agar dilihat lebih enak tanpa mengurangi fungsinya mantab pokoknya
"Fitur fingerprint masih gx bsa pake. Setelah fingerprint tetap harus masukkan pin. Jika coba finger kedua kalinya, muncul pesan kesalahan.",5,Positif,fitur fingerprint masih gx bsa pake setelah fingerprint tetap harus masukkan pin jika coba finger kedua kalinya muncul pesan kesalahan
"Hi bos tolong perbaiki tampilannya ini ikon chat menutup menu profil jadi nggak bisa masuk ke profil deh, trus tiap transaksi pasti aplikasi jadi putih semua cuma ada tulisan ""bibit""..tks",5,Positif,hi bos tolong perbaiki tampilannya ini ikon chat menutup menu profil jadi nggak bisa masuk ke profil deh trus tiap transaksi pasti aplikasi jadi putih semua cuma ada tulisan bibittks
Baru belajar investasi dan hasilnya lumayan bgt... awalnya sy masukkan uang 200rb lumayan numbuh 3 hari nambah 4rb.. trus akhirnya sy nambah lg masukkn 2 jt dan 3 hari udh nambah 16rb.. lumayan pokoknya.. bahkan bs buat alarm buat rajin nabung misalnya 10rb perbulan.. lumayan loh g ad minimal top up.. dan yg pasti uang nambah bukan kurang,5,Positif,baru belajar investasi dan hasilnya lumayan bgt awalnya sy masukkan uang rb lumayan numbuh  hari nambah rb trus akhirnya sy nambah lg masukkn  jt dan  hari udh nambah rb lumayan pokoknya bahkan bs buat alarm buat rajin nabung misalnya rb perbulan lumayan loh g ad minimal top up dan yg pasti uang nambah bukan kurang
"Dulu TOP UP lewat virtual account via BNI Bisa, sekarang kok di hilangkan ?? Mohon ditambahkan lagi, untuk aplikasi udah terbaik dari lainnya deh",4,Positif,dulu top up lewat virtual account via bni bisa sekarang kok di hilangkan  mohon ditambahkan lagi untuk aplikasi udah terbaik dari lainnya deh
Bibit memberikan pengalaman yang menyenangkan bagi investor pemula seperti saya. User Interface yang simple dan mudah dipahami membuat pengguna tidak bingung dalam menentukan pilihan. Tim juga siap membantu apabila pengguna memiliki pertanyaan-pertanyaan seputar aplikasi Bibit. Saya sangat merekomendasikan aplikasi ini. Bagi yang penasaran silakan mencoba.,5,Positif,bibit memberikan pengalaman yang menyenangkan bagi investor pemula seperti saya user interface yang simple dan mudah dipahami membuat pengguna tidak bingung dalam menentukan pilihan tim juga siap membantu apabila pengguna memiliki pertanyaanpertanyaan seputar aplikasi bibit saya sangat merekomendasikan aplikasi ini bagi yang penasaran silakan mencoba
"Pas masuk aplikasi, gak bias discoll ke atas dan kebawah,.. udah berbagai cara dipake, udah di instal ulang, sudah pake versi berbaru, sudah di clear cacha... Tapi ttp gak bisa bagaimana ini yaa Rating akan diubah, jika masalah teratasi",1,Negatif,pas masuk aplikasi gak bias discoll ke atas dan kebawah udah berbagai cara dipake udah di instal ulang sudah pake versi berbaru sudah di clear cacha tapi ttp gak bisa bagaimana ini yaa rating akan diubah jika masalah teratasi
"Saya mau tanya, knpa prosesnya kok lama banget ya? Di transaksi saya liat pembayaran berhasil, saldo juga sudah tertera brapa banyak yg tertanam di aplikasi. tapi kenapa di saham yg saya beli kok ga muncul presentasenya?",3,Positif,saya mau tanya knpa prosesnya kok lama banget ya di transaksi saya liat pembayaran berhasil saldo juga sudah tertera brapa banyak yg tertanam di aplikasi tapi kenapa di saham yg saya beli kok ga muncul presentasenya
Aplikasi cukup user friendly dan membantu untuk melihat pilihan investasi. Improvement: pembelian dan pencairan mohon untuk diperbaiki atau sebaiknya ada time limit nya. Thanks a lot for Bibit,5,Positif,aplikasi cukup user friendly dan membantu untuk melihat pilihan investasi improvement pembelian dan pencairan mohon untuk diperbaiki atau sebaiknya ada time limit nya thanks a lot for bibit
"No ribet ribet, bisa buka rekening reksadana tanpa wara wiri full hanya dr HP, sangat mudah dipahami bagi pemula seperti saya yg lagi belajar.",5,Positif,no ribet ribet bisa buka rekening reksadana tanpa wara wiri full hanya dr hp sangat mudah dipahami bagi pemula seperti saya yg lagi belajar
"Aplikasinya mantap, mudah kita memilih reksadananya sesuai dengan profil resiko kita dan adanya rekomendasi bibit. Tapi, saya berharap nantinya, Bibit bisa menambahkan metode pembayarannya dg menggunakan aplikasi Jenius, Dana, OVO, Internet/mobile banking seluruh bank. Serta saya berharap nantinya di aplikasi Bibit bisa menyediakan fitur utk bisa membeli investasi obligasi pemerintah seperti SBN, Sukuk, dan lain-lain.",5,Positif,aplikasinya mantap mudah kita memilih reksadananya sesuai dengan profil resiko kita dan adanya rekomendasi bibit tapi saya berharap nantinya bibit bisa menambahkan metode pembayarannya dg menggunakan aplikasi jenius dana ovo internetmobile banking seluruh bank serta saya berharap nantinya di aplikasi bibit bisa menyediakan fitur utk bisa membeli investasi obligasi pemerintah seperti sbn sukuk dan lainlain
"Aplikasi investasi ini bagi saya sangat direkomendasikan. Terutama buat yg gamau ribet soal pembelian dan pembayaran. Kenapa? Karna apk ini Bisa bayar pakai Gopay, Link aja, sama Transfer bank men. Trs bisa juga dapet cashback Pakai kode referal Bibit: (( getcashback )) saat pendaftaran. Kamu langsung dapat cashback saldo 50.000 IDR! Caranya? Download aplikasi bibit, register akun, masukkan kode referal: getcashback, dan cashback dapat langsung digunakan. SELAMAT MENCOBA !!!",5,Positif,aplikasi investasi ini bagi saya sangat direkomendasikan terutama buat yg gamau ribet soal pembelian dan pembayaran kenapa karna apk ini bisa bayar pakai gopay link aja sama transfer bank men trs bisa juga dapet cashback pakai kode referal bibit  getcashback  saat pendaftaran kamu langsung dapat cashback saldo  idr caranya download aplikasi bibit register akun masukkan kode referal getcashback dan cashback dapat langsung digunakan selamat mencoba 
"Aplikasi apaan ini? Coba investasi karena katanya klo penjualan uangnya masuk ke rekening pling lama 7 hari dan skrang udah setengah bulan uangnya blm masuk juga. Ribet, banyak alasan, katanya harus kirim mutasi rekening dan saya udah kirim katanya ga lengkap, trus mereka bilang mereka yg akan cek. Skrg uang saya masih blm masuk, bahkan saya kirim buktinya dan skrg mereka blg harus pke rekening koran. Aduh ga percaya lagi sama aplikasi ini, timnya ga pasti 👎hati2 penipuan ya guys! Kita ga tau",1,Negatif,aplikasi apaan ini coba investasi karena katanya klo penjualan uangnya masuk ke rekening pling lama  hari dan skrang udah setengah bulan uangnya blm masuk juga ribet banyak alasan katanya harus kirim mutasi rekening dan saya udah kirim katanya ga lengkap trus mereka bilang mereka yg akan cek skrg uang saya masih blm masuk bahkan saya kirim buktinya dan skrg mereka blg harus pke rekening koran aduh ga percaya lagi sama aplikasi ini timnya ga pasti hati penipuan ya guys kita ga tau
"apresiasi tinggi untuk kemudahan user interface dan ux nya, benar benar dibikin simple untuk pemula yg tidak begitu tahu banyak tentang investasi, keren pokoknya, keep it up!",5,Positif,apresiasi tinggi untuk kemudahan user interface dan ux nya benar benar dibikin simple untuk pemula yg tidak begitu tahu banyak tentang investasi keren pokoknya keep it up
"Kenapa yea app tiap mau registrasi di bagian TTD digital auto keluar, udah coba 20 kali lebih. Kecewa banget dan bikin kesal..",1,Negatif,kenapa yea app tiap mau registrasi di bagian ttd digital auto keluar udah coba  kali lebih kecewa banget dan bikin kesal
Masa sih klo narik duitnya Ampe 7 hari lebih. Klo kita ajukan narik pas market mau turun drastis. Nunggu 7 hari market dah anjlok parah itu gimana. Masa iya rugi banyak banget. Jadi bingung sama cara kerjanya nih gimana,3,Positif,masa sih klo narik duitnya ampe  hari lebih klo kita ajukan narik pas market mau turun drastis nunggu  hari market dah anjlok parah itu gimana masa iya rugi banyak banget jadi bingung sama cara kerjanya nih gimana
"aplikasinya bagus sangat mudah dipahami untuk yg awam seperti saya, sedikit saran saja tolong ditambah lagi metode pembayarannya seperti dana, ovo, dll, supaya lebih mudah lagi dalam transaksi.",5,Positif,aplikasinya bagus sangat mudah dipahami untuk yg awam seperti saya sedikit saran saja tolong ditambah lagi metode pembayarannya seperti dana ovo dll supaya lebih mudah lagi dalam transaksi
Menurut saya mending kalok punya uang lebih yang belum kepake.. Mending bibit deh.. Simpel dan gak ribet... Untuk pemula seperti saya oke... Top... Bimbingan nya juga mudah... Smoga bibit makin sukses...,5,Positif,menurut saya mending kalok punya uang lebih yang belum kepake mending bibit deh simpel dan gak ribet untuk pemula seperti saya oke top bimbingan nya juga mudah smoga bibit makin sukses
"Aplikasi gk bisa optimal di hpku,sebagian layar gk Tampil,DAN g bisa scrol, ku coba buka di browser Chrome ternyata sama,akhirnya ku buka dengan opera browser hasilnya normal, jadi terpaksa saya uinstal ya app nya,terima kasih bibit",4,Positif,aplikasi gk bisa optimal di hpkusebagian layar gk tampildan g bisa scrol ku coba buka di browser chrome ternyata samaakhirnya ku buka dengan opera browser hasilnya normal jadi terpaksa saya uinstal ya app nyaterima kasih bibit
"Susah untuk mendaftar padahal mau berinvestasi karena foto ktp burem sedangkan ktp NIK nya seumur hidup,sedangkan solusinya ga ada musti ktp ga ada opsi seperti pasport ataupun sim, mau berinvestasi aja sulitnya begini. Fungsinya foto bersama ktp ga ada artinya pemerintah ga memikirkan kondisi fisik ktp ada punya umurnya kapan musti dicetak karena buram patah. Opsi untuk berinvestasi kurang memadai solusi baiknya belum saya dapatkan.terima kasih.",1,Negatif,susah untuk mendaftar padahal mau berinvestasi karena foto ktp burem sedangkan ktp nik nya seumur hidupsedangkan solusinya ga ada musti ktp ga ada opsi seperti pasport ataupun sim mau berinvestasi aja sulitnya begini fungsinya foto bersama ktp ga ada artinya pemerintah ga memikirkan kondisi fisik ktp ada punya umurnya kapan musti dicetak karena buram patah opsi untuk berinvestasi kurang memadai solusi baiknya belum saya dapatkanterima kasih
"Saya sudah daftar lalu SDH di verifikasi dan sukses, blm sempat deposit karena masih saya pelajari, eh dua haru kemudian verifikasi dibatalkan artinya di susuh daftar ulang, ha ha ha ha segitu nya ni aplikasi , lucu deh, akhirnya gw hapus saja nih aplikasi, GK jadi invest deh",1,Negatif,saya sudah daftar lalu sdh di verifikasi dan sukses blm sempat deposit karena masih saya pelajari eh dua haru kemudian verifikasi dibatalkan artinya di susuh daftar ulang ha ha ha ha segitu nya ni aplikasi  lucu deh akhirnya gw hapus saja nih aplikasi gk jadi invest deh
"Tolong bantu report aplikasi ini. Karena Dana yang dicairkan tidak kunjung ditransfer ,katanya 7 hari kerja padahal sudah lebih. Diminta mutasi history bank,sudah dikasih tapi tetep tidak puas,meminta history tgl yang tidak ada transaksi sama sekali disitu. SANGAT MENYULITKAN DAN TERNYATA BANYAK YANG SAMA JADI KORBAN TIDAK KUNJUNG DIKIRIM UANG PENCAIRAN NASABAH",1,Negatif,tolong bantu report aplikasi ini karena dana yang dicairkan tidak kunjung ditransfer katanya  hari kerja padahal sudah lebih diminta mutasi history banksudah dikasih tapi tetep tidak puasmeminta history tgl yang tidak ada transaksi sama sekali disitu sangat menyulitkan dan ternyata banyak yang sama jadi korban tidak kunjung dikirim uang pencairan nasabah
"Klo aplikasi nya bagus,cuma lambat dalam segala hal. Beli,jual lama di proses. Beli saham tuh 1 detik aja dh berubah dan bahaya,,nie proses jual dan beli smpai berhari2. Tidak prnh sesuai sama yg ingin kita dapatkan karena lamaaaaaaaaaaaa.",3,Positif,klo aplikasi nya baguscuma lambat dalam segala hal belijual lama di proses beli saham tuh  detik aja dh berubah dan bahayanie proses jual dan beli smpai berhari tidak prnh sesuai sama yg ingin kita dapatkan karena lamaaaaaaaaaaaa
"Penarikan lumayan cepat untuk reksadana pasar uang(RDPU) masuk ke rekening sekitar 2-3 hari sedangkan reksadana obligasi (RDO) dan reksadana saham (RDS) masuk dikisaran 5-7 hari Jangan lupa masukin kode [investasiindo] saat daftar agar dapat reksadana gratis 25.000. Hanya bisa dipakai diawal daftar ya, jadi kalau udh terlanjur daftar gak bisa lagi pakai refferal😁",5,Positif,penarikan lumayan cepat untuk reksadana pasar uangrdpu masuk ke rekening sekitar  hari sedangkan reksadana obligasi rdo dan reksadana saham rds masuk dikisaran  hari jangan lupa masukin kode investasiindo saat daftar agar dapat reksadana gratis  hanya bisa dipakai diawal daftar ya jadi kalau udh terlanjur daftar gak bisa lagi pakai refferal
"Lebih mudah dari yang saya bayangkan. Setelah 2 bulan menggunakan aplikasi ini, tidak ada kesulitan yang berarti, awal menggunakan agak bingung karena kurang teliti memahami petunjuk penggunaannya. Saya berharap Bibit dapat konsisten mempertahankan kualitas pelayanan. Terima kasih, Bibit.",5,Positif,lebih mudah dari yang saya bayangkan setelah  bulan menggunakan aplikasi ini tidak ada kesulitan yang berarti awal menggunakan agak bingung karena kurang teliti memahami petunjuk penggunaannya saya berharap bibit dapat konsisten mempertahankan kualitas pelayanan terima kasih bibit
"Aplikasi Investasi Reksadana yang sangat mudah untuk dimengerti! Ada beberapa penjelasan untuk investor pemula dan juga diberi beberapa panduan untuk belajar, sangat direkomendasikan untuk mendaftar reksadana walaupun dengan nominal yang tidak banyak, dan juga UI yang sangat bersahabat dan ringan, tidak bertele tele. kekurangan aplikasi ini ialah kekurangan nya fitur tema gelap, dikarenakan warna putih sangat menyakitkan bagi mata saya, apabila fitur itu sudah ada bintagnya akan saya naikkan.",4,Positif,aplikasi investasi reksadana yang sangat mudah untuk dimengerti ada beberapa penjelasan untuk investor pemula dan juga diberi beberapa panduan untuk belajar sangat direkomendasikan untuk mendaftar reksadana walaupun dengan nominal yang tidak banyak dan juga ui yang sangat bersahabat dan ringan tidak bertele tele kekurangan aplikasi ini ialah kekurangan nya fitur tema gelap dikarenakan warna putih sangat menyakitkan bagi mata saya apabila fitur itu sudah ada bintagnya akan saya naikkan
"Untuk masukan saran, setelah login diberi keamanan biometrik sidik jari atau password supaya tidak dibaca orang lain yg kepo atau tangan jahil. Tampilan UI bagus dan mudah penggunaannya.",4,Positif,untuk masukan saran setelah login diberi keamanan biometrik sidik jari atau password supaya tidak dibaca orang lain yg kepo atau tangan jahil tampilan ui bagus dan mudah penggunaannya
"Bagi para pemula yang ingin belajar mengenai Pasar Uang, Obligasi dan Saham sangat cocok di aplikasi Bibit ini. Karena tampilan visual yang mudah, transaksi jual/beli yang mudah dan cepat dan dari Rp 10.000 saja kita sudah bisa berinvestasi. Dan yang paling penting, kita bisa memilih produk investasi yang cocok sama diri kita. Semoga bermanfaat untuk masa pensiun nanti.",5,Positif,bagi para pemula yang ingin belajar mengenai pasar uang obligasi dan saham sangat cocok di aplikasi bibit ini karena tampilan visual yang mudah transaksi jualbeli yang mudah dan cepat dan dari rp  saja kita sudah bisa berinvestasi dan yang paling penting kita bisa memilih produk investasi yang cocok sama diri kita semoga bermanfaat untuk masa pensiun nanti
"Aplikasi ini cocok untuk kita kita yang masih awam untuk memulai investasi, aku juga baru gabung di aplikasi ini bulan Januari lalu. Bagi kamu yang belum tau bagaimana cara nya ada tutorial caranya di apk ini. Yuk gabung di apk ini, dan jika kalian ingin dapatkan caseback 25k kalian bisa gunakan kode referral ini (bagibagisaja). Yuk investasi untuk masa depan ☺",5,Positif,aplikasi ini cocok untuk kita kita yang masih awam untuk memulai investasi aku juga baru gabung di aplikasi ini bulan januari lalu bagi kamu yang belum tau bagaimana cara nya ada tutorial caranya di apk ini yuk gabung di apk ini dan jika kalian ingin dapatkan caseback k kalian bisa gunakan kode referral ini bagibagisaja yuk investasi untuk masa depan 
"Asal rutin nabung (ngga peduli nominalnya) pasti return-nya oke. Bergantung pasar juga sih. Tapi selama pasar oke, nabung rutin oke. Hasilnya juga oke.",5,Positif,asal rutin nabung ngga peduli nominalnya pasti returnnya oke bergantung pasar juga sih tapi selama pasar oke nabung rutin oke hasilnya juga oke
"kecewa bener2 kecewa.. daftar berkali kali nyampe nunggu seminggu lebih ujung2 ya ga bisa registrasi katanya ini lah itu lah, udah cape duluan ngisi data berkali2 nunggu nya berhari hari ujung2 ya gagal trs registrasi",1,Negatif,kecewa bener kecewa daftar berkali kali nyampe nunggu seminggu lebih ujung ya ga bisa registrasi katanya ini lah itu lah udah cape duluan ngisi data berkali nunggu nya berhari hari ujung ya gagal trs registrasi
Mau menyisipkan gambar/file untuk di kirim ke CS ko lama banget buka gdrivenya. kadang-kadang aplikasi bibit tidak menanggapi. tolong perbaiki apakah ada bug atau sbgnya.,2,Negatif,mau menyisipkan gambarfile untuk di kirim ke cs ko lama banget buka gdrivenya kadangkadang aplikasi bibit tidak menanggapi tolong perbaiki apakah ada bug atau sbgnya
"Baru pertama coba hal investasi(pemula) app ini sangat bagus, gak ribet sih kalau mau jadi ineverter kudu sabar karna proses investasi gak langsung masuk, dan enaknya bibit bisa bayar pakek link aja dan gopay keren buat milenial dongs sisa jajan bisa di investasikan.",5,Positif,baru pertama coba hal investasipemula app ini sangat bagus gak ribet sih kalau mau jadi ineverter kudu sabar karna proses investasi gak langsung masuk dan enaknya bibit bisa bayar pakek link aja dan gopay keren buat milenial dongs sisa jajan bisa di investasikan
"Pilihan produk reksa dana oke. Kalo kurang cocok sama pilihan robo, bs kita ganti. Ga ada biaya pembelian/penjualan tdk spt di bank. Dan bs dicairkan kapan saja walau agak lama masuk ke rekeningnya (walau hanya reksa dana pasar uang). Thx Bibit",5,Positif,pilihan produk reksa dana oke kalo kurang cocok sama pilihan robo bs kita ganti ga ada biaya pembelianpenjualan tdk spt di bank dan bs dicairkan kapan saja walau agak lama masuk ke rekeningnya walau hanya reksa dana pasar uang thx bibit
"Keren, aplikasi yang mudah dipelajari bagi pemula. Interface yang sederhana, pilihan reksadana banyak, serta bisa membandingkan portofolio sebelum di beli. Sangat membantu..",5,Positif,keren aplikasi yang mudah dipelajari bagi pemula interface yang sederhana pilihan reksadana banyak serta bisa membandingkan portofolio sebelum di beli sangat membantu
"Semua prosesnya mudah dari pendaftaran, beli & jual. Aplikasi juga tidak lelet. Cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati. Semoga ke depan semakin berkembang. Produk2nya semakin banyak tapi tetap high quality & menjadi paltform investasi yg bisa diandalkan & dibanggakan semuanya 😁🙏",5,Positif,semua prosesnya mudah dari pendaftaran beli  jual aplikasi juga tidak lelet cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati semoga ke depan semakin berkembang produknya semakin banyak tapi tetap high quality  menjadi paltform investasi yg bisa diandalkan  dibanggakan semuanya 
"Aplikasi yang memudahkan buat orang yg susah nabung kayak saya jadi tergoda utk nabung. Fiturnya oke, pilihannya gak kebanyakan jadi gak tambah bingung. Fitur chatnya sangat membantu fast respon. Pengelolaan penggunanya keren sih bisa update dan ngasih info2 utk semakin belajar.",5,Positif,aplikasi yang memudahkan buat orang yg susah nabung kayak saya jadi tergoda utk nabung fiturnya oke pilihannya gak kebanyakan jadi gak tambah bingung fitur chatnya sangat membantu fast respon pengelolaan penggunanya keren sih bisa update dan ngasih info utk semakin belajar
