content,score,Label,text_clean
"Untuk masukan saran, setelah login diberi keamanan biometrik sidik jari atau password supaya tidak dibaca orang lain yg kepo atau tangan jahil. Tampilan UI bagus dan mudah penggunaannya.",4,Positif,untuk masukan saran setelah login diberi keamanan biometrik sidik jari atau password supaya tidak dibaca orang lain yg kepo atau tangan jahil tampilan ui bagus dan mudah penggunaannya
"Bagi para pemula yang ingin belajar mengenai Pasar Uang, Obligasi dan Saham sangat cocok di aplikasi Bibit ini. Karena tampilan visual yang mudah, transaksi jual/beli yang mudah dan cepat dan dari Rp 10.000 saja kita sudah bisa berinvestasi. Dan yang paling penting, kita bisa memilih produk investasi yang cocok sama diri kita. Semoga bermanfaat untuk masa pensiun nanti.",5,Positif,bagi para pemula yang ingin belajar mengenai pasar uang obligasi dan saham sangat cocok di aplikasi bibit ini karena tampilan visual yang mudah transaksi jualbeli yang mudah dan cepat dan dari rp  saja kita sudah bisa berinvestasi dan yang paling penting kita bisa memilih produk investasi yang cocok sama diri kita semoga bermanfaat untuk masa pensiun nanti
"Aplikasi ini cocok untuk kita kita yang masih awam untuk memulai investasi, aku juga baru gabung di aplikasi ini bulan Januari lalu. Bagi kamu yang belum tau bagaimana cara nya ada tutorial caranya di apk ini. Yuk gabung di apk ini, dan jika kalian ingin dapatkan caseback 25k kalian bisa gunakan kode referral ini (bagibagisaja). Yuk investasi untuk masa depan ☺",5,Positif,aplikasi ini cocok untuk kita kita yang masih awam untuk memulai investasi aku juga baru gabung di aplikasi ini bulan januari lalu bagi kamu yang belum tau bagaimana cara nya ada tutorial caranya di apk ini yuk gabung di apk ini dan jika kalian ingin dapatkan caseback k kalian bisa gunakan kode referral ini bagibagisaja yuk investasi untuk masa depan 
"Pertama kali mencoba investasi, baca2 review katanya ok , dan ternyata memang oke , cs nya cepat tanggap dalam menjawab setiap pertanyaan, ada kamus investasi nya pula jd skalian bljr istilah2 ,,, Yang mau cash back bisa pakai kode ""semangit""",5,Positif,pertama kali mencoba investasi baca review katanya ok  dan ternyata memang oke  cs nya cepat tanggap dalam menjawab setiap pertanyaan ada kamus investasi nya pula jd skalian bljr istilah  yang mau cash back bisa pakai kode semangit
"Asal rutin nabung (ngga peduli nominalnya) pasti return-nya oke. Bergantung pasar juga sih. Tapi selama pasar oke, nabung rutin oke. Hasilnya juga oke.",5,Positif,asal rutin nabung ngga peduli nominalnya pasti returnnya oke bergantung pasar juga sih tapi selama pasar oke nabung rutin oke hasilnya juga oke
"kecewa bener2 kecewa.. daftar berkali kali nyampe nunggu seminggu lebih ujung2 ya ga bisa registrasi katanya ini lah itu lah, udah cape duluan ngisi data berkali2 nunggu nya berhari hari ujung2 ya gagal trs registrasi",1,Negatif,kecewa bener kecewa daftar berkali kali nyampe nunggu seminggu lebih ujung ya ga bisa registrasi katanya ini lah itu lah udah cape duluan ngisi data berkali nunggu nya berhari hari ujung ya gagal trs registrasi
Mau menyisipkan gambar/file untuk di kirim ke CS ko lama banget buka gdrivenya. kadang-kadang aplikasi bibit tidak menanggapi. tolong perbaiki apakah ada bug atau sbgnya.,2,Negatif,mau menyisipkan gambarfile untuk di kirim ke cs ko lama banget buka gdrivenya kadangkadang aplikasi bibit tidak menanggapi tolong perbaiki apakah ada bug atau sbgnya
"Baru pertama coba hal investasi(pemula) app ini sangat bagus, gak ribet sih kalau mau jadi ineverter kudu sabar karna proses investasi gak langsung masuk, dan enaknya bibit bisa bayar pakek link aja dan gopay keren buat milenial dongs sisa jajan bisa di investasikan.",5,Positif,baru pertama coba hal investasipemula app ini sangat bagus gak ribet sih kalau mau jadi ineverter kudu sabar karna proses investasi gak langsung masuk dan enaknya bibit bisa bayar pakek link aja dan gopay keren buat milenial dongs sisa jajan bisa di investasikan
"Pilihan produk reksa dana oke. Kalo kurang cocok sama pilihan robo, bs kita ganti. Ga ada biaya pembelian/penjualan tdk spt di bank. Dan bs dicairkan kapan saja walau agak lama masuk ke rekeningnya (walau hanya reksa dana pasar uang). Thx Bibit",5,Positif,pilihan produk reksa dana oke kalo kurang cocok sama pilihan robo bs kita ganti ga ada biaya pembelianpenjualan tdk spt di bank dan bs dicairkan kapan saja walau agak lama masuk ke rekeningnya walau hanya reksa dana pasar uang thx bibit
"Keren, aplikasi yang mudah dipelajari bagi pemula. Interface yang sederhana, pilihan reksadana banyak, serta bisa membandingkan portofolio sebelum di beli. Sangat membantu..",5,Positif,keren aplikasi yang mudah dipelajari bagi pemula interface yang sederhana pilihan reksadana banyak serta bisa membandingkan portofolio sebelum di beli sangat membantu
"Semua prosesnya mudah dari pendaftaran, beli & jual. Aplikasi juga tidak lelet. Cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati. Semoga ke depan semakin berkembang. Produk2nya semakin banyak tapi tetap high quality & menjadi paltform investasi yg bisa diandalkan & dibanggakan semuanya 😁🙏",5,Positif,semua prosesnya mudah dari pendaftaran beli  jual aplikasi juga tidak lelet cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati semoga ke depan semakin berkembang produknya semakin banyak tapi tetap high quality  menjadi paltform investasi yg bisa diandalkan  dibanggakan semuanya 
"Aplikasi yang memudahkan buat orang yg susah nabung kayak saya jadi tergoda utk nabung. Fiturnya oke, pilihannya gak kebanyakan jadi gak tambah bingung. Fitur chatnya sangat membantu fast respon. Pengelolaan penggunanya keren sih bisa update dan ngasih info2 utk semakin belajar.",5,Positif,aplikasi yang memudahkan buat orang yg susah nabung kayak saya jadi tergoda utk nabung fiturnya oke pilihannya gak kebanyakan jadi gak tambah bingung fitur chatnya sangat membantu fast respon pengelolaan penggunanya keren sih bisa update dan ngasih info utk semakin belajar
"Sukaaa😭😭bagi anak muda yg baru mau belajar investasi tapi belum berani ngambil resiko yg besar ini app yg tepat sih, UI nya easy friendly banget mudah dimengerti gak pusing",5,Positif,sukaaabagi anak muda yg baru mau belajar investasi tapi belum berani ngambil resiko yg besar ini app yg tepat sih ui nya easy friendly banget mudah dimengerti gak pusing
"Alhamdulillah bisa mengenal aplikasi ini sehingga bisa tau gimana cara nya mengolah uang yg sebelumnya nganggur di rekening tapi sekarang bisa bertumbuh dan jadi lebih giat lagi utk menabung. Pertahankan kualitas nya dan tambahan sih, kalau bisa dari fitur app Bibit nya sendiri ditambahkan dark mode tampilan nya ya. Biar utk user android yg belum OS 10, bisa juga memakai tema dark mode. Terimakasih..",5,Positif,alhamdulillah bisa mengenal aplikasi ini sehingga bisa tau gimana cara nya mengolah uang yg sebelumnya nganggur di rekening tapi sekarang bisa bertumbuh dan jadi lebih giat lagi utk menabung pertahankan kualitas nya dan tambahan sih kalau bisa dari fitur app bibit nya sendiri ditambahkan dark mode tampilan nya ya biar utk user android yg belum os  bisa juga memakai tema dark mode terimakasih
"Sejauh ini masih kelihatan mudah digunakan apalagi untuk pemula, banyak petunjuk yang mudah dipahami. Yang baru daftar bisa pakai kode referral dari aku ya, supaya dapet cashback 25ribu, lumayan bisa untuk tambahan beli reksadana. Kode ny ""daridewi"" Terimakasih",4,Positif,sejauh ini masih kelihatan mudah digunakan apalagi untuk pemula banyak petunjuk yang mudah dipahami yang baru daftar bisa pakai kode referral dari aku ya supaya dapet cashback ribu lumayan bisa untuk tambahan beli reksadana kode ny daridewi terimakasih
"Aplikasinya sudah bagus, cuman perlu diperluas lagi gak hanya jenis investasi pada reksadana tp supaya bisa invetasi emas, sbn, dan yg lainnya.. dan loginny juga kalau bisa pake sidik jari biar lebih cepet..",4,Positif,aplikasinya sudah bagus cuman perlu diperluas lagi gak hanya jenis investasi pada reksadana tp supaya bisa invetasi emas sbn dan yg lainnya dan loginny juga kalau bisa pake sidik jari biar lebih cepet
Saya pemula yang benar-benar tidak tahu tentang investasi dan segalanya.. Tapi setelah download aplikasi sedikit demi sedikit mulai mengerti dan paham 😁 Sangat cocok buat pemula...👍,5,Positif,saya pemula yang benarbenar tidak tahu tentang investasi dan segalanya tapi setelah download aplikasi sedikit demi sedikit mulai mengerti dan paham  sangat cocok buat pemula
"Bibit mantap deh, metode pembayaran banyak tinggal pilih yang mana. Eksekusi ordernya, laporan transaksi cepat banget. Aplikasi ini rekomend banget deh pokoknya",5,Positif,bibit mantap deh metode pembayaran banyak tinggal pilih yang mana eksekusi ordernya laporan transaksi cepat banget aplikasi ini rekomend banget deh pokoknya
"Malam Bibit. Bibit dari kemarin malam kenapa ya, lagi sakit kah? Dari kemarin malam aku mau bayar tapi ketika keluar sebentar (tidak log out) dari aplikasi, aku harus login lagi. 2x login dan 2x verifikasi. Jadi sekarang ada 3 pembelian yg sedang diverifikasi padahal cuma beli 1😞. Tolong segera diperbaiki ya Bibit, untuk sekarang 4 bintang dulu. Kalo udah sembuh, aku kasih 5 bintang. Thank you Bibit~",4,Positif,malam bibit bibit dari kemarin malam kenapa ya lagi sakit kah dari kemarin malam aku mau bayar tapi ketika keluar sebentar tidak log out dari aplikasi aku harus login lagi x login dan x verifikasi jadi sekarang ada  pembelian yg sedang diverifikasi padahal cuma beli  tolong segera diperbaiki ya bibit untuk sekarang  bintang dulu kalo udah sembuh aku kasih  bintang thank you bibit
"Sangat recomended banget buat para pemula, saya senang bisa menemukan aplikasi sebagus ini, karena saya jadi mengerti apa itu artinya berinvestasi dengan benar, berkat bibit saya bisa memahami dari sedikit sedikit lama lama saya memahami 100 persen penggunaan dan fitur fitur dari aplikasi bibit, saya sangat menyarankan aplikasi ini buat pecinta investasi dan menabung di dunia digital untuk masa depan.",5,Positif,sangat recomended banget buat para pemula saya senang bisa menemukan aplikasi sebagus ini karena saya jadi mengerti apa itu artinya berinvestasi dengan benar berkat bibit saya bisa memahami dari sedikit sedikit lama lama saya memahami  persen penggunaan dan fitur fitur dari aplikasi bibit saya sangat menyarankan aplikasi ini buat pecinta investasi dan menabung di dunia digital untuk masa depan
"Alhamdulillah,semoga terus mendukung kalangan kecil untuk berinvestasi. Aplikasi Bibit mudah dipahami,cuma hanya belum sepenuhnya support untuk disabilitas tunanetra. Mohon bantuannya agar dikembangkan lagi supaya teman2 tunanetra bisa dengan mudah berinvestasi melalui bibit.",5,Positif,alhamdulillahsemoga terus mendukung kalangan kecil untuk berinvestasi aplikasi bibit mudah dipahamicuma hanya belum sepenuhnya support untuk disabilitas tunanetra mohon bantuannya agar dikembangkan lagi supaya teman tunanetra bisa dengan mudah berinvestasi melalui bibit
"Keren sih menurut saya, ada plus nya dibanding aplikasi lain yaitu bisa megalokasikan dana ke saham obligasi dan pasar uang dalam 1 kali transaksi .. saran semoga bisa jual emas dan jadi mitra SBN seperti aplikasi sebelah :)",5,Positif,keren sih menurut saya ada plus nya dibanding aplikasi lain yaitu bisa megalokasikan dana ke saham obligasi dan pasar uang dalam  kali transaksi  saran semoga bisa jual emas dan jadi mitra sbn seperti aplikasi sebelah 
"Keren banget aplikasi nya, user interface nya mudah banget buat dimengerti, user friendly abis, buat pemula jadi ga bingung2 banget. Thanks bibit",5,Positif,keren banget aplikasi nya user interface nya mudah banget buat dimengerti user friendly abis buat pemula jadi ga bingung banget thanks bibit
"Aplikasi Bibit sangat bermanfaat bagi kalangan pemula yang ingin berinvestasi Reksadana di aplikasi Bibit. saran saya, ke depannya kalau bisa ditambahkan fitur Emas di aplikasi Bibit, supaya aplikasi Bibit semakin cuan...",5,Positif,aplikasi bibit sangat bermanfaat bagi kalangan pemula yang ingin berinvestasi reksadana di aplikasi bibit saran saya ke depannya kalau bisa ditambahkan fitur emas di aplikasi bibit supaya aplikasi bibit semakin cuan
"Aplikasi ini bagus,fitur yang di tawarkan juga wort it banget lah sama saya,cuman kalo bisa jangan mau kalah sama aplikasi tetangga dong kalo bisa fitur bibit sekuritas juga bisa di tambahin biar makin keren..biar langsung jadi satu paket begitu🙏sejauh ini bibit tetap makin keren makasih developer😂😊",4,Positif,aplikasi ini bagusfitur yang di tawarkan juga wort it banget lah sama sayacuman kalo bisa jangan mau kalah sama aplikasi tetangga dong kalo bisa fitur bibit sekuritas juga bisa di tambahin biar makin kerenbiar langsung jadi satu paket begitusejauh ini bibit tetap makin keren makasih developer
Perbaiki koneksi mu sellau tidak setabil padahal sinyal sangat bagus. Skrup lepas terus Masuk susah. Alesan sinyal padahal sinyal sangat stabil Di buka ke bareksa aman Ke bions aman Ke ipot aman perbaiki ya,2,Negatif,perbaiki koneksi mu sellau tidak setabil padahal sinyal sangat bagus skrup lepas terus masuk susah alesan sinyal padahal sinyal sangat stabil di buka ke bareksa aman ke bions aman ke ipot aman perbaiki ya
"Nih yang mau investasi disini aku kasih tau kelebihan nya, fitur yang simpel dan mudah digunakan, pendaftaran cepat, transaksi juga cepat hari itu juga selesai diproses, via transfer juga banyak, dan opsi Pelayanan juga banyak bisa bertanya langsung di apk dan wa",5,Positif,nih yang mau investasi disini aku kasih tau kelebihan nya fitur yang simpel dan mudah digunakan pendaftaran cepat transaksi juga cepat hari itu juga selesai diproses via transfer juga banyak dan opsi pelayanan juga banyak bisa bertanya langsung di apk dan wa
"Setelah saya daftar, awalnya oke oke saja. Namun saat pencairan kena potongan bank its okelah dapet cashback 3500. Tapi cashback hanya bisa dipake saat beli rekom Robo yg notabene berisi 3 reksadana yg bukan pilihan sendiri. Kurang menarik. Saran dari saya, jika cashback harusnya bisa dipakai untuk semua transaksi(tidak pilih-pilih). Ternyata masih mending bukareksa bukalapak.",1,Negatif,setelah saya daftar awalnya oke oke saja namun saat pencairan kena potongan bank its okelah dapet cashback  tapi cashback hanya bisa dipake saat beli rekom robo yg notabene berisi  reksadana yg bukan pilihan sendiri kurang menarik saran dari saya jika cashback harusnya bisa dipakai untuk semua transaksitidak pilihpilih ternyata masih mending bukareksa bukalapak
"Keren bikin kita yang muda2 belajar untuk nabung dan berinvestasi, walau tidak banyak tapi setidaknya bisa ada pemahaman dan pengetahuan baru ^^ dari pada uang jajan di habiskan untuk jajan yang ga jelas hehehehehehe....",5,Positif,keren bikin kita yang muda belajar untuk nabung dan berinvestasi walau tidak banyak tapi setidaknya bisa ada pemahaman dan pengetahuan baru  dari pada uang jajan di habiskan untuk jajan yang ga jelas hehehehehehe
"Bagus banget untuk pemula yang ingin investasi.. diajarin dari awal apa itu reksadana dan cara bayarnya juga gak ribet.. cocok untuk pemula.. boleh pake ""mystyle"" untuk dapatkan cashback 25 ribu 😍",5,Positif,bagus banget untuk pemula yang ingin investasi diajarin dari awal apa itu reksadana dan cara bayarnya juga gak ribet cocok untuk pemula boleh pake mystyle untuk dapatkan cashback  ribu 
"Awalnya nyoba2 karna yang rekomendasikan youtuber gede, saat sudah coba memang bagus, cuma kecewa saat pencairannya, bilangnya max 7 hari tapi lewat, kasih saya alasan agar bisa ngasih 5 bintang, karna saya sangat kecewa dengan pelayanan transaksi yang kurang cepat",1,Negatif,awalnya nyoba karna yang rekomendasikan youtuber gede saat sudah coba memang bagus cuma kecewa saat pencairannya bilangnya max  hari tapi lewat kasih saya alasan agar bisa ngasih  bintang karna saya sangat kecewa dengan pelayanan transaksi yang kurang cepat
Cocok untuk pemula dan menyimpan uang darurat terbukti pas saya tiba2 kudu operasi kmrn uang ini bisa saya pakai.. kalau di atm mah bisa lenyap buat jajan tp sambil di bagi2 jgn letakin uang hanya di 1 tempat lbh baik di beberapa aset lain juga.. semangat menabung untuk masa depan 👍,5,Positif,cocok untuk pemula dan menyimpan uang darurat terbukti pas saya tiba kudu operasi kmrn uang ini bisa saya pakai kalau di atm mah bisa lenyap buat jajan tp sambil di bagi jgn letakin uang hanya di  tempat lbh baik di beberapa aset lain juga semangat menabung untuk masa depan 
"Hampir semua mantep deh di bibit, tapi tolong dong pas mau masuk aplikasi diperbaili lagi biar cepet alias ga makan data+lemot, sebel pisan sukanya nunngu lama kalau mau masuk aplikasi",4,Positif,hampir semua mantep deh di bibit tapi tolong dong pas mau masuk aplikasi diperbaili lagi biar cepet alias ga makan datalemot sebel pisan sukanya nunngu lama kalau mau masuk aplikasi
"Sudah cape cape isi data, trus verifikasi.. pas mau masuk susah dibuka, dengan alasan jaringan sistem tidak baik.. gimana ini.. data dan no rek dah di isi. Dah valid, giliran mau invest malah aplikasi error.",5,Positif,sudah cape cape isi data trus verifikasi pas mau masuk susah dibuka dengan alasan jaringan sistem tidak baik gimana ini data dan no rek dah di isi dah valid giliran mau invest malah aplikasi error
"Niat awal install krn mau diversifikasi investasi yaitu reksadana saham. Nah knp gw pilih Bibit krn bahasa di aplikasi nya sederhana & cocok utk pemula, metode pmbyrn bs pake gopay & link-aja (selain transfer/m banking), CS nya komunikatif, ada fitur auto robot utk merekomendasikan jenis produk yg cocok sesuai karakter investor. Kekurangannya paling pilihan produk reksadananya msh kurang drpd tetangga mis bareksa. Tp its oke, gw sdh suka dgn ini aplikasi. Terus berinovasi ya Tim Bibit :)",5,Positif,niat awal install krn mau diversifikasi investasi yaitu reksadana saham nah knp gw pilih bibit krn bahasa di aplikasi nya sederhana  cocok utk pemula metode pmbyrn bs pake gopay  linkaja selain transferm banking cs nya komunikatif ada fitur auto robot utk merekomendasikan jenis produk yg cocok sesuai karakter investor kekurangannya paling pilihan produk reksadananya msh kurang drpd tetangga mis bareksa tp its oke gw sdh suka dgn ini aplikasi terus berinovasi ya tim bibit 
"Nabung disini lebih menjanjikan dibanding deposito bank, terimakasih bibit sudah mengenalkan investasi reksadana yang tumbuh cuan lebih banyak dan stabil... Buat kalian yang mau nyoba aplikasi penyimpan asset anti inflasi ini bisa gunakan kode referal aku : "" sigigih "" lumayan loh dapet cuan 25.000 di awal....",5,Positif,nabung disini lebih menjanjikan dibanding deposito bank terimakasih bibit sudah mengenalkan investasi reksadana yang tumbuh cuan lebih banyak dan stabil buat kalian yang mau nyoba aplikasi penyimpan asset anti inflasi ini bisa gunakan kode referal aku   sigigih  lumayan loh dapet cuan  di awal
"KODE : raishecuan tuk cashback 25.000 Baru sebulan pakai bibit, di bantuin banget apk nya juga mudah di pahamin. Pembayaran ga ribet. Next ditunggu payment lewat dana dan tambahan fingerprint nya ✨✨✨✨",5,Positif,kode  raishecuan tuk cashback  baru sebulan pakai bibit di bantuin banget apk nya juga mudah di pahamin pembayaran ga ribet next ditunggu payment lewat dana dan tambahan fingerprint nya 
"Aneh sekali aplikasi ini, saya cuma tanya soal keuntungan dan penjualan, setelah itu setiap buka dibilang internet error, sekrup lepas. Saldo saya sudah pembelian sukses tapi tidak tampil keuntungan/ perubahan (normalnya kalau benar ini saham 1 hari itu grafiknya dinamis sekali) katanya keuntungan diupdate tiap 22.00 tapi sudah 3 hari tidak ada perubahan. Saldo tidak bisa dijual (tombol disabled). Aneh sekali aplikasi ini. Kalau nipu, yaudah makan tuh 2juta.. biar dapat beban di neraka 2jt x",1,Negatif,aneh sekali aplikasi ini saya cuma tanya soal keuntungan dan penjualan setelah itu setiap buka dibilang internet error sekrup lepas saldo saya sudah pembelian sukses tapi tidak tampil keuntungan perubahan normalnya kalau benar ini saham  hari itu grafiknya dinamis sekali katanya keuntungan diupdate tiap  tapi sudah  hari tidak ada perubahan saldo tidak bisa dijual tombol disabled aneh sekali aplikasi ini kalau nipu yaudah makan tuh juta biar dapat beban di neraka jt x
"Recommended bgt untuk yang pemula yang gatau harus mulai darimana. Di bibit skalian bisa sambil belajar, tampilannya simple dan mudah dimengerti. Bagus👍",5,Positif,recommended bgt untuk yang pemula yang gatau harus mulai darimana di bibit skalian bisa sambil belajar tampilannya simple dan mudah dimengerti bagus
"Ini pendapatku dewek eaa hehe, buat yang pemula banget kayak diriku cocok banget pake bibit, kenwhy? Karena beneran bakal dibimbing sama disaranin gitu investnya. Apalagi cara ngeceknya itu gampang, diriku paling suka ngecek naik turun portofolio wkwkwk. Pas lagi turun itu sad aja gitu, tapi pas naik langsung bersyukur banget. Pokoknya suka :""))",5,Positif,ini pendapatku dewek eaa hehe buat yang pemula banget kayak diriku cocok banget pake bibit kenwhy karena beneran bakal dibimbing sama disaranin gitu investnya apalagi cara ngeceknya itu gampang diriku paling suka ngecek naik turun portofolio wkwkwk pas lagi turun itu sad aja gitu tapi pas naik langsung bersyukur banget pokoknya suka 
"Aplikasi nya bagus ada robonya jadi bisa di beri saran untuk investasi jadi gk bingung mau yg mana untuk pemula ini cocok sekali, saran aja sih kalo bisa di tambah investasi emas kalo bisa 👍",5,Positif,aplikasi nya bagus ada robonya jadi bisa di beri saran untuk investasi jadi gk bingung mau yg mana untuk pemula ini cocok sekali saran aja sih kalo bisa di tambah investasi emas kalo bisa 
"Gw masih awam bener, nonton YouTube cari info sana sini tentang aplikasi saham trus dapet bibit. Ratingnya udah bagus dan fitur paling ngebantu sih AI robotnya bisa bantu kita nyaranin buat milih yang mana. Saran sih perusahaannya mungkin bisa lebih banyak kaya aplikasi sebelah atau mungkin emang udah ada tapi gwnya yang gatau. So far so good. Thankyou bibit",5,Positif,gw masih awam bener nonton youtube cari info sana sini tentang aplikasi saham trus dapet bibit ratingnya udah bagus dan fitur paling ngebantu sih ai robotnya bisa bantu kita nyaranin buat milih yang mana saran sih perusahaannya mungkin bisa lebih banyak kaya aplikasi sebelah atau mungkin emang udah ada tapi gwnya yang gatau so far so good thankyou bibit
"Bagus sih buat pemula kaya aku, aku bisa belajar menabung uang dengan cara investasi, selain itu ini cara yg cukup efektif buat aku yg kalo nabung suka dibawa lagi dibawa lagi, karena kalo di bibit uang yg ditabung bisa dipakai dan mesti menunggu waktu pencairan, beda sama di bank atau celengan yg selalu keambil lagi",5,Positif,bagus sih buat pemula kaya aku aku bisa belajar menabung uang dengan cara investasi selain itu ini cara yg cukup efektif buat aku yg kalo nabung suka dibawa lagi dibawa lagi karena kalo di bibit uang yg ditabung bisa dipakai dan mesti menunggu waktu pencairan beda sama di bank atau celengan yg selalu keambil lagi
"Tampilannya menarik, ga terlalu bikin mikir dan ada robo advisornya.. pokoknya bagus untuk pemula karena user friendly.. Dan paling enaknya tuh suka dijelaskan mengenai saham, reksadana, obligasi dan pasar uang lewat email kita, jadi bisa sekalian belajar..",5,Positif,tampilannya menarik ga terlalu bikin mikir dan ada robo advisornya pokoknya bagus untuk pemula karena user friendly dan paling enaknya tuh suka dijelaskan mengenai saham reksadana obligasi dan pasar uang lewat email kita jadi bisa sekalian belajar
"Bagus, apalagi dengan adanya fitur robo, yang memudahkan pilihan dalam memilih perusahaan mana yg perlu di diinvest! UI bagus, pembayaran mudah dengan gopay/e wallet lain. Buat kaian yg blm download, ayo download dan mulai investasi untuk masa depan kalian! Gunakan KODE "" chunmaru "" untuk dapat cashback 25rb pertamamu!",5,Positif,bagus apalagi dengan adanya fitur robo yang memudahkan pilihan dalam memilih perusahaan mana yg perlu di diinvest ui bagus pembayaran mudah dengan gopaye wallet lain buat kaian yg blm download ayo download dan mulai investasi untuk masa depan kalian gunakan kode  chunmaru  untuk dapat cashback rb pertamamu
"Aplikasi bibit kok jelek skrang, jaringan sinyal sama WiFi saya bagus, tapi kok ada bacaan ngk ada internet, dan juga aplikasi nya ngk ke buka, tolong dong min, di perbaiki lagi aplikasi nya",1,Negatif,aplikasi bibit kok jelek skrang jaringan sinyal sama wifi saya bagus tapi kok ada bacaan ngk ada internet dan juga aplikasi nya ngk ke buka tolong dong min di perbaiki lagi aplikasi nya
Baru nyoba dan baru jadi investor pemula nih. Bibit ngebantu banget. Apalagi dng sistem robo nya. Yg bisa auto balancing utk semua produk Reksadana sesuai dng budget.,4,Positif,baru nyoba dan baru jadi investor pemula nih bibit ngebantu banget apalagi dng sistem robo nya yg bisa auto balancing utk semua produk reksadana sesuai dng budget
"Sangat mudah dalam pemakaian dan ada tutorialnya juga... Hanya saja sedikitnya akses observasi saham-saham lainnya.... Seharusnya pemakaian boleh melihat saham yang lain, walaupun nantinya akan membingungkan pemakai bibit",4,Positif,sangat mudah dalam pemakaian dan ada tutorialnya juga hanya saja sedikitnya akses observasi sahamsaham lainnya seharusnya pemakaian boleh melihat saham yang lain walaupun nantinya akan membingungkan pemakai bibit
"Pembelian cepat, tapi pas pencairan dananya sangat lama dan cenderung sulit yaa, padahal sudah tertera maksimal 7 hari kerja, tetapi sekarang sudah hampir 1 bln masih ad pencairan yang nyangkut, mohon diperhatikan ya buat management, solnya ini menyangkut kenyamanan nasabah dalam transaksi",1,Negatif,pembelian cepat tapi pas pencairan dananya sangat lama dan cenderung sulit yaa padahal sudah tertera maksimal  hari kerja tetapi sekarang sudah hampir  bln masih ad pencairan yang nyangkut mohon diperhatikan ya buat management solnya ini menyangkut kenyamanan nasabah dalam transaksi
"Aplikasi investasi pertama di hp saya, karena paling simple, UI nya keren mudah di pahami, ada fitur robo advisor buat yg bingung mau invest di mana..",5,Positif,aplikasi investasi pertama di hp saya karena paling simple ui nya keren mudah di pahami ada fitur robo advisor buat yg bingung mau invest di mana
"Untuk nabung ini ok banget, tapi acc untuk pembelian terlalu lama hampir seminggu. Sedangkan kita beli di saat titik rendah saat di acc harga sudah naik 30 perak.",4,Positif,untuk nabung ini ok banget tapi acc untuk pembelian terlalu lama hampir seminggu sedangkan kita beli di saat titik rendah saat di acc harga sudah naik  perak
"buat pemula di bidang investasi seperti saya, aplikasi Bibit ini sangat newbie friendly. Gampang digunakan, supportnya juga oke punya, apapun yang nggak saya pahami bisa langsung dicari di dalam aplikasi, ada forum Telegramnya juga. Tabungan di bank yang lama mengendap bisa jadi cuan karena bantuan Bibit 👍",5,Positif,buat pemula di bidang investasi seperti saya aplikasi bibit ini sangat newbie friendly gampang digunakan supportnya juga oke punya apapun yang nggak saya pahami bisa langsung dicari di dalam aplikasi ada forum telegramnya juga tabungan di bank yang lama mengendap bisa jadi cuan karena bantuan bibit 
Aplikasi nya bagus cocok banget bagi kalangan muda dan yg tua. Asalkan rutin nabung sebulan sekali pasti keuntungan nya juga bertambah,5,Positif,aplikasi nya bagus cocok banget bagi kalangan muda dan yg tua asalkan rutin nabung sebulan sekali pasti keuntungan nya juga bertambah
"Aplikasi yang sangat bagus cocok buat kalian yang ingin belajar investasi, jangan lupa masukan kode referral ( CITAKU ) saat awal kalian mendaftar supaya dapat bonusnya 25ribu, dan bonusnya juga bisa di cairkan atau di buat investasi, pokoknya menyenangkan sekali gaes belajar investasi di aplikasi Bibit, dan bersama kita bisa. 😊😊😊",5,Positif,aplikasi yang sangat bagus cocok buat kalian yang ingin belajar investasi jangan lupa masukan kode referral  citaku  saat awal kalian mendaftar supaya dapat bonusnya ribu dan bonusnya juga bisa di cairkan atau di buat investasi pokoknya menyenangkan sekali gaes belajar investasi di aplikasi bibit dan bersama kita bisa 
"Aplikasi ini sangat bagus sekali memotivasi kita buat menabung, mungkin akan sangat sempurna bila ada fitur yang bisa memfilter reksadananya sesuai bank penampung supaya lebih memudahkan lagi.",5,Positif,aplikasi ini sangat bagus sekali memotivasi kita buat menabung mungkin akan sangat sempurna bila ada fitur yang bisa memfilter reksadananya sesuai bank penampung supaya lebih memudahkan lagi
"Aplikasinya cukup membantu pemula yg mau investasi, tapi saya masih bingung kenapa judul pertofolio yg langsung direkomendasiin sama robo tdk bisa diubah yaa, padal saya ingin menggantinya agar pola invest saya di bibit bisa teratur sesuai kemauan saya, karena selain invest menggunakan robo saya coba invest mandiri, mungkin masalahnya sepele sih, tapi saya harap aplikadi bibit bisa ada perbaikan yg berkelanjutan kedepannya. Sukses bibit dan investor pemula.",5,Positif,aplikasinya cukup membantu pemula yg mau investasi tapi saya masih bingung kenapa judul pertofolio yg langsung direkomendasiin sama robo tdk bisa diubah yaa padal saya ingin menggantinya agar pola invest saya di bibit bisa teratur sesuai kemauan saya karena selain invest menggunakan robo saya coba invest mandiri mungkin masalahnya sepele sih tapi saya harap aplikadi bibit bisa ada perbaikan yg berkelanjutan kedepannya sukses bibit dan investor pemula
